,data,hora,natureza_acidente,situacao,bairro,endereco,complemento,bairro_cruzamento,tipo,descricao,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,Protocolo,dia_da_semana,mes,ano,estacao
71,2020-01-03,15:53:00,Sem vítimas,FINALIZADA,BOA VIAGEM,AV DOM JOAO VI,nan,BOA VIAGEM,COLISÃO TRASEIRA,COLISAO ENTRE AUTO E MOTO S/V,1.0,1.0,0.0,0.4,0.4,0.2,0.0,0.4,0.2,0.0,,,Friday,1.0,2020.0,Verão
72,2020-01-03,16:49:00,Sem vítimas,FINALIZADA,PRADO,RUA PANDIA CALOGERAS,SALÃO DE BELEZA NALDIA GOLDEIO,PRADO,ABALROAMENTO TRANSVERSAL,COLISÃO SEM VITIMA,1.0,0.8,0.2,0.4,0.0,1.0,0.0,0.2,0.0,0.0,,,Friday,1.0,2020.0,Verão
73,2020-01-03,17:05:00,Sem vítimas,FINALIZADA,ÁGUA FRIA,EST VELHA DE AGUA FRIA,EM FRENTE AO ESTABELECIMENTO DELÍCIAS BOMBONS,ÁGUA FRIA,COLISÃO FRONTAL,COLISÃO SEM VÍTIMA,2.0,0.6,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,,,Friday,1.0,2020.0,Verão
74,2020-01-03,18:37:00,Sem vítimas,FINALIZADA,CASA FORTE,RUA LEONARDO BEZERRA CAVALCANTE,nan,CASA FORTE,ABALROAMENTO LONGITUDINAL,ENTRE DOIS AUTOS S/V,2.0,0.22005847342591625,0.0017196669851235159,0.01648172323759791,0.02148432188409344,0.030668068019511142,0.02798623716507274,0.014800479720889664,0.0036808812302323046,0.0,,,Friday,1.0,2020.0,Verão
75,2020-01-03,18:42:00,Sem vítimas,FINALIZADA,ESPINHEIRO,AV JOAO DE BARROS,EM FRENTE AO Nº 2739,ESPINHEIRO,ABALROAMENTO LONGITUDINAL,COLISAO SEM VITIMAS,2.0,0.22005847342591625,0.0017196669851235159,0.01648172323759791,0.02148432188409344,0.030668068019511142,0.02798623716507274,0.014800479720889664,0.0036808812302323046,0.0,,,Friday,1.0,2020.0,Verão
76,2020-01-03,20:44:00,Não fatal,CANCELADA,BARRO,AV DR JOSE RUFINO,E/F AO IMACULADA CONÇEIÇÃO,BARRO,ATROPELAMENTO,AUTO PASSEIO X PEDESTRE COM VÍTIMA,1.0,0.2,0.0,0.2,1.0,0.2,0.0,0.0,0.0,1.0,,,Friday,1.0,2020.0,Verão
77,2020-01-03,21:23:00,Sem vítimas,FINALIZADA,IMBIRIBEIRA,AV RECIFE,LADO OPOSTO DA TOYOTA TOYOLEX,IMBIRIBEIRA,COLISÃO TRASEIRA,ONIBUS X AUTO PASSEIO S/V,1.0,0.8,0.2,0.4,0.0,1.0,0.0,0.2,0.0,0.0,,,Friday,1.0,2020.0,Verão
78,2020-01-03,21:41:00,Sem vítimas,FINALIZADA,GRAÇAS,AV CONS ROSA E SILVA,LADO OPOSTO AO Nº 239,GRAÇAS,COLISÃO FRONTAL,COLISAO SEM VITIMAS,1.0,1.0,0.0,0.4,0.4,0.2,0.0,0.4,0.2,0.0,,,Friday,1.0,2020.0,Verão
79,2020-01-03,21:54:00,Sem vítimas,FINALIZADA,BOA VIAGEM,RUA DEZ DE JULHO,EM FRENTE AO MAISON CHRISTAL,BOA VIAGEM,COLISÃO TRASEIRA,ONIBUS X AUTO PASSEIO S/V,1.0,0.8,0.2,0.4,0.0,1.0,0.0,0.2,0.0,0.0,,,Friday,1.0,2020.0,Verão
80,2020-01-03,23:42:00,Sem vítimas,FINALIZADA,IPSEP,RUA VIRGINIA HERACLIO,nan,IPSEP,ABALROAMENTO LONGITUDINAL,COLISAO SEM VITIMAS,1.0,1.0,0.0,0.4,0.4,0.2,0.0,0.4,0.2,0.0,,,Friday,1.0,2020.0,Verão
81,2020-01-03,23:52:00,Sem vítimas,FINALIZADA,AFOGADOS,RUA QUITERIO INACIO DE MELLO,OPOSTO AO POSTO PBP,AFOGADOS,ABALROAMENTO LONGITUDINAL,COLISAO SEM VITIMAS,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.0,,,Friday,1.0,2020.0,Verão
82,2020-01-04,02:18:00,Sem vítimas,FINALIZADA,BOA VIAGEM,RUA DEZ DE JULHO,nan,BOA VIAGEM,ABALROAMENTO TRANSVERSAL,COLISAO SEM VITIMAS,2.0,0.22005847342591625,0.0017196669851235159,0.01648172323759791,0.02148432188409344,0.030668068019511142,0.02798623716507274,0.014800479720889664,0.0036808812302323046,0.0,,,Saturday,1.0,2020.0,Verão
83,2020-01-04,08:23:00,Sem vítimas,CANCELADA,BOA VIAGEM,RUA ERNESTO DE PAULA SANTOS,NA AREA DE ABASTECIMENTO DO POSTO SETTA,BOA VIAGEM,COLISÃO,COLISÃO SEM VITIMA,2.0,0.22005847342591625,0.0017196669851235159,0.01648172323759791,0.02148432188409344,0.030668068019511142,0.02798623716507274,0.014800479720889664,0.0036808812302323046,0.0,,,Saturday,1.0,2020.0,Verão
84,2020-01-04,08:34:00,Sem vítimas,FINALIZADA,SÃO JOSÉ,RUA FLORIANO PEIXOTO,AO LADO DA PRAÇA JOAQUIM NABUCO,SÃO JOSÉ,ABALROAMENTO LONGITUDINAL,COLISÃO S/VITIMAS ENTRE DOIS AUTOS,2.0,0.22005847342591625,0.0017196669851235159,0.01648172323759791,0.02148432188409344,0.030668068019511142,0.02798623716507274,0.014800479720889664,0.0036808812302323046,0.0,,,Saturday,1.0,2020.0,Verão
85,2020-01-04,09:06:00,Não fatal,FINALIZADA,HIPÓDROMO,RUA PRUDENTE DE MORAES,EM FRENTE AO DEPOSITO SUPER GÁS,HIPÓDROMO,ABALROAMENTO TRANSVERSAL,COLISÃO COM VITIMA,1.0,1.0,0.0,0.4,0.4,0.2,0.0,0.4,0.2,1.0,,,Saturday,1.0,2020.0,Verão
86,2020-01-04,10:10:00,Sem vítimas,FINALIZADA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,PISTA LESTE,BOA VIAGEM,ABALROAMENTO TRANSVERSAL,DOIS AUTOS,2.0,0.22005847342591625,0.0017196669851235159,0.01648172323759791,0.02148432188409344,0.030668068019511142,0.02798623716507274,0.014800479720889664,0.0036808812302323046,0.0,,,Saturday,1.0,2020.0,Verão
87,2020-01-04,11:23:00,Sem vítimas,FINALIZADA,LINHA DO TIRO,RUA ALTO DOS COQUEIROS,nan,LINHA DO TIRO,ABALROAMENTO LONGITUDINAL,COLISÃO SEM VITIMAS,,1.2,0.4,0.8,0.6,1.0,1.0,0.4,0.4,0.0,,,Saturday,1.0,2020.0,Verão
88,2020-01-04,11:34:00,Sem vítimas,FINALIZADA,SANTO AMARO,RUA TREZE DE MAIO,nan,SANTO AMARO,ABALROAMENTO TRANSVERSAL,COLISÃO SEM VITIMA,1.0,0.8,0.2,0.4,0.0,1.0,0.0,0.2,0.0,0.0,,,Saturday,1.0,2020.0,Verão
89,2020-01-04,13:01:00,Sem vítimas,FINALIZADA,DERBY,RUA DA BAIXA VERDE,EM FRENTE AO POSTE NºH 034450,DERBY,ABALROAMENTO TRANSVERSAL,COLISÃO SEM VÍTIMA,2.0,0.22005847342591625,0.0017196669851235159,0.01648172323759791,0.02148432188409344,0.030668068019511142,0.02798623716507274,0.014800479720889664,0.0036808812302323046,0.0,,,Saturday,1.0,2020.0,Verão
90,2020-01-04,13:06:00,Sem vítimas,FINALIZADA,MANGABEIRA,AV NORTE,EM FRENTE AO Nº 4371,MANGABEIRA,CHOQUE OBJETO FIXO,CHOQUE NO CANTEIRO CENTRAL DERRUBANDO A CAIXA DO SEMÁFORO,1.0,0.22005847342591625,0.0017196669851235159,0.01648172323759791,0.02148432188409344,0.030668068019511142,0.02798623716507274,0.014800479720889664,0.0036808812302323046,0.0,,,Saturday,1.0,2020.0,Verão
91,2020-01-04,13:52:00,Sem vítimas,FINALIZADA,ESPINHEIRO,RUA CONS PORTELA,EM FRENTE AO Nº 676,ESPINHEIRO,ABALROAMENTO LONGITUDINAL,COLISÃO SEM VÍTIMA,2.0,0.22005847342591625,0.0017196669851235159,0.01648172323759791,0.02148432188409344,0.030668068019511142,0.02798623716507274,0.014800479720889664,0.0036808812302323046,0.0,,,Saturday,1.0,2020.0,Verão
92,2020-01-04,14:31:00,Sem vítimas,FINALIZADA,DERBY,RUA JORNALISTA PAULO BITTENCOURT,nan,DERBY,ABALROAMENTO LONGITUDINAL,COLISÃO SEM VÍTIMA,2.0,0.22005847342591625,0.0017196669851235159,0.01648172323759791,0.02148432188409344,0.030668068019511142,0.02798623716507274,0.014800479720889664,0.0036808812302323046,0.0,,,Saturday,1.0,2020.0,Verão
93,2020-01-04,15:11:00,Sem vítimas,FINALIZADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,LADO OP. CENTRAL DE FLAGRANTES,SANTO AMARO,COLISÃO TRASEIRA,COLISÃO SEM VÍTIMA,3.0,0.22005847342591625,0.0017196669851235159,0.01648172323759791,0.02148432188409344,0.030668068019511142,0.02798623716507274,0.014800479720889664,0.0036808812302323046,0.0,,,Saturday,1.0,2020.0,Verão
94,2020-01-04,15:12:00,Não fatal,FINALIZADA,IMBIRIBEIRA,RUA ARQUITETO LUIZ NUNES,EM FRENTE AO RESIDENCIAL PINHEIROS,IMBIRIBEIRA,ABALROAMENTO TRANSVERSAL,COLISÃO COM VITIMA ENTRE AUTO E MOTO.,1.0,1.0,0.0,0.4,0.4,0.2,0.0,0.4,0.2,1.0,,,Saturday,1.0,2020.0,Verão
